UNIFAC_parameters

-type
  classic
  
-list_of_main_groups
  22  19  504.2      0.0  0.0  39.63      0.0  0.0
  22  20  -157.1     0.0  0.0  249.15     0.0  0.0
  22  21  0.0        0.0  0.0  0.0        0.0  0.0
  22  22  0.0        0.0  0.0  0.0        0.0  0.0
  22  23  -30.1      0.0  0.0  51.9       0.0  0.0
  22  24  192.1      0.0  0.0  -0.2266    0.0  0.0
  22  27  116.612    0.0  0.0  -26.058    0.0  0.0
  22  29  -64.38     0.0  0.0  48.484     0.0  0.0
  22  31  86.4       0.0  0.0  21.76      0.0  0.0
  22  32  168.8      0.0  0.0  -46.8      0.0  0.0
  22  34  363.7      0.0  0.0  -343.6     0.0  0.0
  22  36  111.2      0.0  0.0  -149.8     0.0  0.0
  22  40  255.8      0.0  0.0  -193.0     0.0  0.0
  22  43  -35.68     0.0  0.0  -196.2     0.0  0.0
  22  47  565.9      0.0  0.0  -363.1     0.0  0.0
  23  0   -78.45     0.0  0.0  104.3      0.0  0.0
  23  1   160.9      0.0  0.0  -109.7     0.0  0.0
  23  2   -4.7       0.0  0.0  3.0        0.0  0.0
  23  3   134.7      0.0  0.0  -141.3     0.0  0.0
  23  4   856.3      0.0  0.0  143.1      0.0  0.0
  23  5   709.6      0.0  0.0  -44.76     0.0  0.0
  23  6   1201.0     0.0  0.0  497.54     0.0  0.0
  23  7   10000.0    0.0  0.0  1827.0     0.0  0.0
  23  8   372.0      0.0  0.0  -39.2      0.0  0.0
  23  10  129.49     0.0  0.0  54.57      0.0  0.0
  23  11  351.9      0.0  0.0  179.7      0.0  0.0
  23  12  113.9      0.0  0.0  47.67      0.0  0.0
  23  13  261.1      0.0  0.0  -99.81     0.0  0.0
  23  14  91.13      0.0  0.0  71.23      0.0  0.0
  23  15  316.9      0.0  0.0  -262.0     0.0  0.0
  23  16  898.2      0.0  0.0  882.0      0.0  0.0
  23  17  368.5      0.0  0.0  -205.3     0.0  0.0
  23  18  491.95     0.0  0.0  -54.86     0.0  0.0
  23  19  631.0      0.0  0.0  183.4      0.0  0.0
  23  20  11.8       0.0  0.0  62.42      0.0  0.0
  23  21  17.97      0.0  0.0  56.33      0.0  0.0
  23  22  51.9       0.0  0.0  -30.1      0.0  0.0
  23  23  0.0        0.0  0.0  0.0        0.0  0.0
  23  24  -75.97     0.0  0.0  248.4      0.0  0.0
  23  25  490.88     0.0  0.0  -34.68     0.0  0.0
  23  26  534.7      0.0  0.0  514.6      0.0  0.0
  23  27  132.2      0.0  0.0  -60.71     0.0  0.0
  23  29  546.68     0.0  0.0  -133.16    0.0  0.0
  23  31  247.8      0.0  0.0  48.49      0.0  0.0
  23  32  146.6      0.0  0.0  77.55      0.0  0.0
  23  34  337.7      0.0  0.0  -58.43     0.0  0.0
  23  35  369.49     0.0  0.0  -85.148    0.0  0.0
  23  36  187.1      0.0  0.0  -134.2     0.0  0.0
  23  37  215.2      0.0  0.0  -124.6     0.0  0.0
  23  38  498.6      0.0  0.0  -186.7     0.0  0.0
  23  40  256.5      0.0  0.0  335.7      0.0  0.0
  23  42  233.1      0.0  0.0  70.81      0.0  0.0
  23  46  423.1      0.0  0.0  3.163      0.0  0.0
  23  47  63.95      0.0  0.0  -11.3      0.0  0.0
  23  49  108.5      0.0  0.0  -79.34     0.0  0.0
  23  51  585.19     0.0  0.0  75.04      0.0  0.0
  24  0   106.8      0.0  0.0  11.44      0.0  0.0
  24  1   70.32      0.0  0.0  100.1      0.0  0.0
  24  2   -97.27     0.0  0.0  187.0      0.0  0.0
  24  3   402.5      0.0  0.0  -211.0     0.0  0.0
  24  4   325.7      0.0  0.0  123.5      0.0  0.0
  24  5   612.8      0.0  0.0  -28.25     0.0  0.0
  24  6   -274.5     0.0  0.0  133.9      0.0  0.0
  24  7   622.3      0.0  0.0  6915.0     0.0  0.0
  24  8   518.4      0.0  0.0  -119.8     0.0  0.0
  24  10  -171.1     0.0  0.0  442.4      0.0  0.0
  24  11  383.3      0.0  0.0  24.28      0.0  0.0
  24  12  -25.15     0.0  0.0  134.8      0.0  0.0
  24  13  108.5      0.0  0.0  30.05      0.0  0.0
  24  14  102.2      0.0  0.0  -18.93     0.0  0.0
  24  15  2951.0     0.0  0.0  -181.9     0.0  0.0
  24  16  334.9      0.0  0.0  617.5      0.0  0.0
  24  17  20.18      0.0  0.0  -2.17      0.0  0.0
  24  18  363.5      0.0  0.0  -4.624     0.0  0.0
  24  19  993.4      0.0  0.0  -79.08     0.0  0.0
  24  20  -129.7     0.0  0.0  153.0      0.0  0.0
  24  21  -8.309     0.0  0.0  223.1      0.0  0.0
  24  22  -0.2266    0.0  0.0  192.1      0.0  0.0
  24  23  248.4      0.0  0.0  -75.97     0.0  0.0
  24  24  0.0        0.0  0.0  0.0        0.0  0.0
  24  25  132.7      0.0  0.0  132.9      0.0  0.0
  24  26  2213.0     0.0  0.0  -123.1     0.0  0.0
  24  32  593.4      0.0  0.0  -185.3     0.0  0.0
  24  34  1337.37    0.0  0.0  -334.12    0.0  0.0
  24  38  5143.1401  0.0  0.0  -374.16    0.0  0.0
  24  39  309.58     0.0  0.0  33.95      0.0  0.0
  24  40  -71.18     0.0  0.0  956.1      0.0  0.0
  24  43  -209.7     0.0  0.0  161.5      0.0  0.0
  24  46  434.1      0.0  0.0  7.082      0.0  0.0
  25  0   -32.69     0.0  0.0  661.5      0.0  0.0
  25  1   -1.996     0.0  0.0  357.5      0.0  0.0
  25  2   10.38      0.0  0.0  168.04     0.0  0.0
  25  3   -97.05     0.0  0.0  3629.0     0.0  0.0
  25  4   261.6      0.0  0.0  256.5      0.0  0.0
  25  5   252.56     0.0  0.0  75.14      0.0  0.0
  25  6   417.9      0.0  0.0  220.6      0.0  0.0
  25  8   -142.61    0.0  0.0  137.5      0.0  0.0
  25  10  129.3      0.0  0.0  -81.13     0.0  0.0
  25  12  -94.49     0.0  0.0  95.18      0.0  0.0
  25  18  0.283      0.0  0.0  -0.515     0.0  0.0
  25  20  113.0      0.0  0.0  32.73      0.0  0.0
  25  21  -9.639     0.0  0.0  108.9      0.0  0.0
  25  23  -34.68     0.0  0.0  490.88     0.0  0.0
  25  24  132.9      0.0  0.0  132.7      0.0  0.0
  25  25  0.0        0.0  0.0  0.0        0.0  0.0
  25  26  533.2      0.0  0.0  -85.12     0.0  0.0
  25  27  320.2      0.0  0.0  277.8      0.0  0.0
  25  30  139.822    0.0  0.0  481.348    0.0  0.0
  25  31  304.3      0.0  0.0  64.28      0.0  0.0
  25  32  10.17      0.0  0.0  125.3      0.0  0.0
  25  33  -27.701    0.0  0.0  174.433    0.0  0.0
  25  36  10.76      0.0  0.0  379.4      0.0  0.0
  25  38  -223.1     0.0  0.0  223.6      0.0  0.0
  25  40  248.4      0.0  0.0  -124.7     0.0  0.0
  25  44  -218.9     0.0  0.0  844.0      0.0  0.0
  25  49  -4.565     0.0  0.0  176.3      0.0  0.0
  26  0   5541.0     0.0  0.0  543.0      0.0  0.0
  26  2   1824.0     0.0  0.0  194.9      0.0  0.0
  26  3   -127.8     0.0  0.0  4448.0     0.0  0.0
  26  4   561.6      0.0  0.0  157.1      0.0  0.0
  26  5   511.29     0.0  0.0  457.88     0.0  0.0
  26  6   360.7      0.0  0.0  399.5      0.0  0.0
  26  7   815.12     0.0  0.0  -413.48    0.0  0.0
  26  8   -101.5     0.0  0.0  548.5      0.0  0.0
  26  12  220.66     0.0  0.0  155.11     0.0  0.0
  26  16  134.9      0.0  0.0  -139.3     0.0  0.0
  26  17  2475.0     0.0  0.0  2845.0     0.0  0.0
  26  20  1971.0     0.0  0.0  86.2       0.0  0.0
  26  23  514.6      0.0  0.0  534.7      0.0  0.0
  26  24  -123.1     0.0  0.0  2213.0     0.0  0.0
  26  25  -85.12     0.0  0.0  533.2      0.0  0.0
  26  26  0.0        0.0  0.0  0.0        0.0  0.0
  26  31  2990.0     0.0  0.0  2448.0     0.0  0.0
  26  32  -124.0     0.0  0.0  4288.0     0.0  0.0
  27  0   -52.65     0.0  0.0  153.6      0.0  0.0
  27  1   16.623     0.0  0.0  76.3       0.0  0.0
  27  2   21.497     0.0  0.0  52.068     0.0  0.0
  27  3   40.675     0.0  0.0  -9.451     0.0  0.0
  27  4   609.8      0.0  0.0  488.9      0.0  0.0
  27  5   914.2      0.0  0.0  -31.09     0.0  0.0
  27  6   1081.0     0.0  0.0  887.1      0.0  0.0
  27  7   1421.3     0.0  0.0  8483.5     0.0  0.0
  27  8   303.657    0.0  0.0  216.138    0.0  0.0
  27  10  243.775    0.0  0.0  183.046    0.0  0.0
  27  12  112.382    0.0  0.0  140.896    0.0  0.0
  27  18  335.743    0.0  0.0  230.852    0.0  0.0
  27  20  -73.092    0.0  0.0  450.088    0.0  0.0
  27  22  -26.058    0.0  0.0  116.612    0.0  0.0
  27  23  -60.71     0.0  0.0  132.2      0.0  0.0
  27  25  277.8      0.0  0.0  320.2      0.0  0.0
  27  27  0.0        0.0  0.0  0.0        0.0  0.0
  27  31  292.7      0.0  0.0  -27.45     0.0  0.0
  27  36  -47.37     0.0  0.0  167.9      0.0  0.0
  27  40  469.8      0.0  0.0  885.5      0.0  0.0
  28  0   -7.481     0.0  0.0  184.4      0.0  0.0
  28  2   28.41      0.0  0.0  -10.43     0.0  0.0
  28  3   19.56      0.0  0.0  393.6      0.0  0.0
  28  4   461.6      0.0  0.0  147.5      0.0  0.0
  28  5   448.6      0.0  0.0  17.5       0.0  0.0
  28  8   160.6      0.0  0.0  -46.28     0.0  0.0
  28  11  201.5      0.0  0.0  103.9      0.0  0.0
  28  12  63.71      0.0  0.0  -8.538     0.0  0.0
  28  13  106.7      0.0  0.0  -70.14     0.0  0.0
  28  18  161.0      0.0  0.0  0.4604     0.0  0.0
  28  20  -27.94     0.0  0.0  59.02      0.0  0.0
  28  28  0.0        0.0  0.0  0.0        0.0  0.0
  28  34  31.66      0.0  0.0  85.7       0.0  0.0
  28  38  78.92      0.0  0.0  -71.0      0.0  0.0
  28  43  1004.2     0.0  0.0  -274.1     0.0  0.0
  28  47  -18.27     0.0  0.0  6.971      0.0  0.0
  29  0   -25.31     0.0  0.0  354.55     0.0  0.0
  29  1   82.64      0.0  0.0  262.9      0.0  0.0
  29  2   157.29     0.0  0.0  -64.69     0.0  0.0
  29  3   128.8      0.0  0.0  48.49      0.0  0.0
  29  4   521.63     0.0  0.0  -120.46    0.0  0.0
  29  5   287.0      0.0  0.0  -61.76     0.0  0.0
  29  6   23.484     0.0  0.0  188.026    0.0  0.0
  29  8   317.5      0.0  0.0  -163.7     0.0  0.0
  29  10  -146.31    0.0  0.0  202.25     0.0  0.0
  29  12  -87.31     0.0  0.0  170.1      0.0  0.0
  29  19  570.6      0.0  0.0  -208.9     0.0  0.0
  29  20  -39.46     0.0  0.0  65.56      0.0  0.0
  29  21  -116.21    0.0  0.0  149.56     0.0  0.0
  29  22  48.484     0.0  0.0  -64.38     0.0  0.0
  29  23  -133.16    0.0  0.0  546.68     0.0  0.0
  29  29  0.0        0.0  0.0  0.0        0.0  0.0
  29  40  43.37      0.0  0.0  -64.28     0.0  0.0
  30  0   139.93     0.0  0.0  3025.0     0.0  0.0
  30  2   221.4      0.0  0.0  210.366    0.0  0.0
  30  3   150.64     0.0  0.0  4975.0     0.0  0.0
  30  4   267.6      0.0  0.0  -318.93    0.0  0.0
  30  5   240.8      0.0  0.0  -119.2     0.0  0.0
  30  6   -137.4     0.0  0.0  12.72      0.0  0.0
  30  7   838.4      0.0  0.0  -687.1     0.0  0.0
  30  8   135.4      0.0  0.0  71.46      0.0  0.0
  30  10  152.0      0.0  0.0  -101.7     0.0  0.0
  30  12  9.207      0.0  0.0  -20.11     0.0  0.0
  30  14  -213.74    0.0  0.0  939.07     0.0  0.0
  30  16  192.3      0.0  0.0  0.1004     0.0  0.0
  30  18  169.6      0.0  0.0  177.5      0.0  0.0
  30  25  481.348    0.0  0.0  139.822    0.0  0.0
  30  30  0.0        0.0  0.0  0.0        0.0  0.0
  30  34  -417.2     0.0  0.0  535.8      0.0  0.0
  30  38  302.2      0.0  0.0  -191.7     0.0  0.0
  30  40  347.8      0.0  0.0  -264.3     0.0  0.0
  30  43  -262.0     0.0  0.0  262.0      0.0  0.0
  30  46  -353.5     0.0  0.0  515.8      0.0  0.0
  31  0   128.0      0.0  0.0  335.8      0.0  0.0
  31  2   58.68      0.0  0.0  113.3      0.0  0.0
  31  3   26.41      0.0  0.0  259.0      0.0  0.0
  31  4   501.3      0.0  0.0  313.5      0.0  0.0
  31  5   431.3      0.0  0.0  212.1      0.0  0.0
  31  8   138.0      0.0  0.0  53.59      0.0  0.0
  31  9   245.9      0.0  0.0  117.0      0.0  0.0
  31  10  21.92      0.0  0.0  148.3      0.0  0.0
  31  12  476.6      0.0  0.0  -149.5     0.0  0.0
  31  19  616.6      0.0  0.0  228.4      0.0  0.0
  31  20  179.25     0.0  0.0  2.22       0.0  0.0
  31  21  -40.82     0.0  0.0  177.6      0.0  0.0
  31  22  21.76      0.0  0.0  86.4       0.0  0.0
  31  23  48.49      0.0  0.0  247.8      0.0  0.0
  31  25  64.28      0.0  0.0  304.3      0.0  0.0
  31  26  2448.0     0.0  0.0  2990.0     0.0  0.0
  31  27  -27.45     0.0  0.0  292.7      0.0  0.0
  31  31  0.0        0.0  0.0  0.0        0.0  0.0
  31  32  6.37       0.0  0.0  37.1       0.0  0.0
  31  40  68.55      0.0  0.0  288.1      0.0  0.0
  32  0   -31.52     0.0  0.0  479.5      0.0  0.0
  32  1   174.6      0.0  0.0  183.8      0.0  0.0
  32  2   -154.2     0.0  0.0  261.3      0.0  0.0
  32  3   1112.0     0.0  0.0  210.0      0.0  0.0
  32  4   524.9      0.0  0.0  202.1      0.0  0.0
  32  5   494.7      0.0  0.0  106.3      0.0  0.0
  32  6   79.18      0.0  0.0  777.1      0.0  0.0
  32  8   -142.6     0.0  0.0  245.2      0.0  0.0
  32  10  24.37      0.0  0.0  18.88      0.0  0.0
  32  11  -92.26     0.0  0.0  298.13     0.0  0.0
  32  12  736.4      0.0  0.0  -202.3     0.0  0.0
  32  17  -42.71     0.0  0.0  -60.78     0.0  0.0
  32  18  136.9      0.0  0.0  -62.17     0.0  0.0
  32  19  5256.0     0.0  0.0  -95.0      0.0  0.0
  32  20  -262.3     0.0  0.0  344.4      0.0  0.0
  32  21  -174.5     0.0  0.0  315.9      0.0  0.0
  32  22  -46.8      0.0  0.0  168.8      0.0  0.0
  32  23  77.55      0.0  0.0  146.6      0.0  0.0
  32  24  -185.3     0.0  0.0  593.4      0.0  0.0
  32  25  125.3      0.0  0.0  10.17      0.0  0.0
  32  26  4288.0     0.0  0.0  -124.0     0.0  0.0
  32  31  37.1       0.0  0.0  6.37       0.0  0.0
  32  32  0.0        0.0  0.0  0.0        0.0  0.0
  32  34  32.9       0.0  0.0  -111.2     0.0  0.0
  32  36  -48.33     0.0  0.0  322.42     0.0  0.0
  32  38  336.25     0.0  0.0  -176.26    0.0  0.0
  32  40  -195.1     0.0  0.0  627.7      0.0  0.0
  33  0   -72.88     0.0  0.0  298.9      0.0  0.0
  33  1   41.38      0.0  0.0  31.14      0.0  0.0
  33  2   -101.12    0.0  0.0  154.26     0.0  0.0
  33  3   614.52     0.0  0.0  -152.55    0.0  0.0
  33  4   68.95      0.0  0.0  727.8      0.0  0.0
  33  5   967.71     0.0  0.0  -119.1     0.0  0.0
  33  8   443.615    0.0  0.0  -246.6     0.0  0.0
  33  9   -55.87     0.0  0.0  2.21       0.0  0.0
  33  10  -111.45    0.0  0.0  71.48      0.0  0.0
  33  12  173.77     0.0  0.0  -156.57    0.0  0.0
  33  18  329.12     0.0  0.0  -203.02    0.0  0.0
  33  25  174.433    0.0  0.0  -27.701    0.0  0.0
  33  33  0.0        0.0  0.0  0.0        0.0  0.0
  33  36  2073.2     0.0  0.0  631.5      0.0  0.0
  33  38  -119.8     0.0  0.0  6.699      0.0  0.0
  34  0   50.49      0.0  0.0  526.5      0.0  0.0
  34  1   64.07      0.0  0.0  179.0      0.0  0.0
  34  2   -2.504     0.0  0.0  169.9      0.0  0.0
  34  3   -143.2     0.0  0.0  4284.0     0.0  0.0
  34  4   -25.87     0.0  0.0  -202.1     0.0  0.0
  34  5   695.0      0.0  0.0  -399.3     0.0  0.0
  34  6   -240.0     0.0  0.0  -139.0     0.0  0.0
  34  8   110.4      0.0  0.0  -44.58     0.0  0.0
  34  10  41.57      0.0  0.0  52.08      0.0  0.0
  34  12  -93.51     0.0  0.0  128.8      0.0  0.0
  34  13  -366.51    0.0  0.0  874.19     0.0  0.0
  34  15  -257.2     0.0  0.0  243.1      0.0  0.0
  34  19  -180.2     0.0  0.0  -463.6     0.0  0.0
  34  21  -215.0     0.0  0.0  215.0      0.0  0.0
  34  22  -343.6     0.0  0.0  363.7      0.0  0.0
  34  23  -58.43     0.0  0.0  337.7      0.0  0.0
  34  24  -334.12    0.0  0.0  1337.37    0.0  0.0
  34  28  85.7       0.0  0.0  31.66      0.0  0.0
  34  30  535.8      0.0  0.0  -417.2     0.0  0.0
  34  32  -111.2     0.0  0.0  32.9       0.0  0.0
  34  34  0.0        0.0  0.0  0.0        0.0  0.0
  34  38  -97.71     0.0  0.0  136.6      0.0  0.0
  34  40  153.7      0.0  0.0  -29.34     0.0  0.0
  35  0   -165.9     0.0  0.0  689.0      0.0  0.0
  35  1   573.0      0.0  0.0  -52.87     0.0  0.0
  35  2   -123.6     0.0  0.0  383.9      0.0  0.0
  35  3   397.4      0.0  0.0  -119.2     0.0  0.0
  35  4   389.3      0.0  0.0  74.27      0.0  0.0
  35  5   218.8      0.0  0.0  -5.224     0.0  0.0
  35  6   386.6      0.0  0.0  160.8      0.0  0.0
  35  8   114.55     0.0  0.0  -63.5      0.0  0.0
  35  9   354.0      0.0  0.0  -339.2     0.0  0.0
  35  10  175.53     0.0  0.0  -28.61     0.0  0.0
  35  18  -42.31     0.0  0.0  81.57      0.0  0.0
  35  23  -85.148    0.0  0.0  369.49     0.0  0.0
  35  35  0.0        0.0  0.0  0.0        0.0  0.0
  35  36  -208.8     0.0  0.0  837.2      0.0  0.0
  35  38  -8.804     0.0  0.0  5.15       0.0  0.0
  35  40  423.4      0.0  0.0  -53.91     0.0  0.0
  36  0   47.41      0.0  0.0  -4.189     0.0  0.0
  36  1   124.2      0.0  0.0  -66.46     0.0  0.0
  36  2   395.8      0.0  0.0  -259.1     0.0  0.0
  36  3   419.1      0.0  0.0  -282.5     0.0  0.0
  36  4   738.9      0.0  0.0  225.8      0.0  0.0
  36  5   528.0      0.0  0.0  33.47      0.0  0.0
  36  8   -40.9      0.0  0.0  -34.57     0.0  0.0
  36  9   183.8      0.0  0.0  172.4      0.0  0.0
  36  10  611.3      0.0  0.0  -275.2     0.0  0.0
  36  11  134.5      0.0  0.0  -11.4      0.0  0.0
  36  12  -217.9     0.0  0.0  240.2      0.0  0.0
  36  17  281.6      0.0  0.0  160.7      0.0  0.0
  36  18  335.2      0.0  0.0  -55.77     0.0  0.0
  36  19  898.2      0.0  0.0  -11.16     0.0  0.0
  36  20  383.2      0.0  0.0  -168.2     0.0  0.0
  36  21  301.9      0.0  0.0  -91.8      0.0  0.0
  36  22  -149.8     0.0  0.0  111.2      0.0  0.0
  36  23  -134.2     0.0  0.0  187.1      0.0  0.0
  36  25  379.4      0.0  0.0  10.76      0.0  0.0
  36  27  167.9      0.0  0.0  -47.37     0.0  0.0
  36  32  322.42     0.0  0.0  -48.33     0.0  0.0
  36  33  631.5      0.0  0.0  2073.2     0.0  0.0
  36  35  837.2      0.0  0.0  -208.8     0.0  0.0
  36  36  0.0        0.0  0.0  0.0        0.0  0.0
  36  38  255.0      0.0  0.0  -137.7     0.0  0.0
  36  40  730.8      0.0  0.0  -198.0     0.0  0.0
  36  43  26.35      0.0  0.0  -66.31     0.0  0.0
  36  47  2429.0     0.0  0.0  148.9      0.0  0.0
  37  0   -5.132     0.0  0.0  125.8      0.0  0.0
  37  1   -131.7     0.0  0.0  359.3      0.0  0.0
  37  2   -237.2     0.0  0.0  389.3      0.0  0.0
  37  3   -157.3     0.0  0.0  101.4      0.0  0.0
  37  4   649.7      0.0  0.0  44.78      0.0  0.0
  37  5   645.9      0.0  0.0  -48.25     0.0  0.0
  37  12  167.3      0.0  0.0  -273.95    0.0  0.0
  37  14  -198.8     0.0  0.0  570.9      0.0  0.0
  37  15  116.478    0.0  0.0  -196.312   0.0  0.0
  37  17  159.8      0.0  0.0  -158.8     0.0  0.0
  37  23  -124.6     0.0  0.0  215.2      0.0  0.0
  37  37  0.0        0.0  0.0  0.0        0.0  0.0
  37  38  -110.65    0.0  0.0  50.06      0.0  0.0
  37  39  -117.17    0.0  0.0  185.6      0.0  0.0
  38  0   -31.95     0.0  0.0  485.3      0.0  0.0
  38  1   249.0      0.0  0.0  -70.45     0.0  0.0
  38  2   -133.9     0.0  0.0  245.6      0.0  0.0
  38  3   -240.2     0.0  0.0  5629.0     0.0  0.0
  38  4   64.16      0.0  0.0  -143.9     0.0  0.0
  38  5   172.2      0.0  0.0  -172.4     0.0  0.0
  38  6   -287.1     0.0  0.0  319.0      0.0  0.0
  38  8   97.04      0.0  0.0  -61.7      0.0  0.0
  38  9   13.89      0.0  0.0  -268.8     0.0  0.0
  38  10  -82.12     0.0  0.0  85.33      0.0  0.0
  38  11  -116.7     0.0  0.0  308.9      0.0  0.0
  38  12  -158.2     0.0  0.0  254.8      0.0  0.0
  38  13  49.7       0.0  0.0  -164.0     0.0  0.0
  38  14  10.03      0.0  0.0  -255.22    0.0  0.0
  38  15  -185.2     0.0  0.0  22.05      0.0  0.0
  38  16  343.7      0.0  0.0  -334.4     0.0  0.0
  38  18  150.6      0.0  0.0  -151.5     0.0  0.0
  38  19  -97.77     0.0  0.0  -228.0     0.0  0.0
  38  20  -55.21     0.0  0.0  6.57       0.0  0.0
  38  21  397.24     0.0  0.0  -160.28    0.0  0.0
  38  23  -186.7     0.0  0.0  498.6      0.0  0.0
  38  24  -374.16    0.0  0.0  5143.1401  0.0  0.0
  38  25  223.6      0.0  0.0  -223.1     0.0  0.0
  38  28  -71.0      0.0  0.0  78.92      0.0  0.0
  38  30  -191.7     0.0  0.0  302.2      0.0  0.0
  38  32  -176.26    0.0  0.0  336.25     0.0  0.0
  38  33  6.699      0.0  0.0  -119.8     0.0  0.0
  38  34  136.6      0.0  0.0  -97.71     0.0  0.0
  38  35  5.15       0.0  0.0  -8.804     0.0  0.0
  38  36  -137.7     0.0  0.0  255.0      0.0  0.0
  38  37  50.06      0.0  0.0  -110.65    0.0  0.0
  38  38  0.0        0.0  0.0  0.0        0.0  0.0
  38  39  -5.579     0.0  0.0  55.8       0.0  0.0
  38  40  72.31      0.0  0.0  -28.65     0.0  0.0
  39  0   147.3      0.0  0.0  -2.859     0.0  0.0
  39  1   62.4       0.0  0.0  449.4      0.0  0.0
  39  2   140.6      0.0  0.0  22.67      0.0  0.0
  39  3   839.83     0.0  0.0  -245.39    0.0  0.0
  39  12  278.15     0.0  0.0  -172.51    0.0  0.0
  39  24  33.95      0.0  0.0  309.58     0.0  0.0
  39  37  185.6      0.0  0.0  -117.17    0.0  0.0
  39  38  55.8       0.0  0.0  -5.579     0.0  0.0
  39  39  0.0        0.0  0.0  0.0        0.0  0.0
  39  44  111.8      0.0  0.0  -32.17     0.0  0.0
  40  0   529.0      0.0  0.0  387.1      0.0  0.0
  40  1   1397.0     0.0  0.0  48.33      0.0  0.0
  40  2   317.6      0.0  0.0  103.5      0.0  0.0
  40  3   615.8      0.0  0.0  69.26      0.0  0.0
  40  4   88.63      0.0  0.0  190.3      0.0  0.0
  40  5   171.0      0.0  0.0  165.7      0.0  0.0
  40  6   284.4      0.0  0.0  -197.5     0.0  0.0
  40  7   -167.3     0.0  0.0  -494.2     0.0  0.0
  40  8   123.4      0.0  0.0  -18.8      0.0  0.0
  40  9   577.5      0.0  0.0  -275.5     0.0  0.0
  40  10  -234.9     0.0  0.0  560.2      0.0  0.0
  40  11  145.4      0.0  0.0  -122.3     0.0  0.0
  40  12  -247.8     0.0  0.0  417.0      0.0  0.0
  40  14  284.5      0.0  0.0  -38.77     0.0  0.0
  40  16  -22.1      0.0  0.0  -89.42     0.0  0.0
  40  18  -61.6      0.0  0.0  120.3      0.0  0.0
  40  19  1179.0     0.0  0.0  -337.0     0.0  0.0
  40  20  182.2      0.0  0.0  63.67      0.0  0.0
  40  21  305.4      0.0  0.0  -96.87     0.0  0.0
  40  22  -193.0     0.0  0.0  255.8      0.0  0.0
  40  23  335.7      0.0  0.0  256.5      0.0  0.0
  40  24  956.1      0.0  0.0  -71.18     0.0  0.0
  40  25  -124.7     0.0  0.0  248.4      0.0  0.0
  40  27  885.5      0.0  0.0  469.8      0.0  0.0
  40  29  -64.28     0.0  0.0  43.37      0.0  0.0
  40  30  -264.3     0.0  0.0  347.8      0.0  0.0
  40  31  288.1      0.0  0.0  68.55      0.0  0.0
  40  32  627.7      0.0  0.0  -195.1     0.0  0.0
  40  34  -29.34     0.0  0.0  153.7      0.0  0.0
  40  35  -53.91     0.0  0.0  423.4      0.0  0.0
  40  36  -198.0     0.0  0.0  730.8      0.0  0.0
  40  38  -28.65     0.0  0.0  72.31      0.0  0.0
  40  40  0.0        0.0  0.0  0.0        0.0  0.0
  40  46  122.4      0.0  0.0  101.2      0.0  0.0
  41  0   -34.36     0.0  0.0  -450.4     0.0  0.0
  41  2   787.9      0.0  0.0  -432.3     0.0  0.0
  41  4   1913.0     0.0  0.0  -817.7     0.0  0.0
  41  6   180.2      0.0  0.0  -363.8     0.0  0.0
  41  8   992.4      0.0  0.0  -588.9     0.0  0.0
  41  12  448.5      0.0  0.0  1338.0     0.0  0.0
  41  13  961.8      0.0  0.0  -664.4     0.0  0.0
  41  14  1464.2     0.0  0.0  448.1      0.0  0.0
  41  41  0.0        0.0  0.0  0.0        0.0  0.0
  41  42  -2166.0    0.0  0.0  745.3      0.0  0.0
  42  0   110.2      0.0  0.0  252.7      0.0  0.0
  42  2   234.4      0.0  0.0  238.9      0.0  0.0
  42  4   430.06     0.0  0.0  -1712.8    0.0  0.0
  42  13  -125.2     0.0  0.0  275.9      0.0  0.0
  42  14  1603.8     0.0  0.0  -1327.0    0.0  0.0
  42  23  70.81      0.0  0.0  233.1      0.0  0.0
  42  41  745.3      0.0  0.0  -2166.0    0.0  0.0
  42  42  0.0        0.0  0.0  0.0        0.0  0.0
  43  0   13.89      0.0  0.0  220.3      0.0  0.0
  43  1   -16.11     0.0  0.0  86.46      0.0  0.0
  43  2   -23.88     0.0  0.0  30.04      0.0  0.0
  43  3   6.214      0.0  0.0  46.38      0.0  0.0
  43  4   796.9      0.0  0.0  -504.2     0.0  0.0
  43  6   832.2      0.0  0.0  -452.2     0.0  0.0
  43  7   -234.7     0.0  0.0  -659.0     0.0  0.0
  43  22  -196.2     0.0  0.0  -35.68     0.0  0.0
  43  24  161.5      0.0  0.0  -209.7     0.0  0.0
  43  28  -274.1     0.0  0.0  1004.2     0.0  0.0
  43  30  262.0      0.0  0.0  -262.0     0.0  0.0
  43  36  -66.31     0.0  0.0  26.35      0.0  0.0
  43  43  0.0        0.0  0.0  0.0        0.0  0.0
  44  0   30.74      0.0  0.0  -5.869     0.0  0.0
  44  2   167.9      0.0  0.0  -88.11     0.0  0.0
  44  4   794.4      0.0  0.0  72.96      0.0  0.0
  44  5   762.7      0.0  0.0  -52.1      0.0  0.0
  44  25  844.0      0.0  0.0  -218.9     0.0  0.0
  44  39  -32.17     0.0  0.0  111.8      0.0  0.0
  44  44  0.0        0.0  0.0  0.0        0.0  0.0
  45  0   27.97      0.0  0.0  390.9      0.0  0.0
  45  1   9.755      0.0  0.0  200.2      0.0  0.0
  45  4   394.8      0.0  0.0  -382.7     0.0  0.0
