UNIFAC_parameters

-type
  modified

-list_of_main_groups
  20  44  -476.77   1.1818    0.0          715.73    -1.9129   0.0        
  20  45  -297.85   0.279     0.0          421.83    -1.3447   0.0        
  20  47  -479.54   0.8793    0.0          1066.84   -2.7528   0.0        
  20  48  955.83    -1.0001   0.0          -151.04   -0.4588   0.0        
  20  50  178.31    0.0       0.0          -309.49   0.0       0.0        
  20  52  -80.99    0.0       0.0          29.8      0.0       0.0        
  20  83  173.89    -1.0337   0.0          -130.61   1.2076    0.0        
  20  86  -191.82   0.0       0.0          -43.84    0.0       0.0        
  21  0   314.21    -1.0927   0.0          -216.89   1.0618    0.0        
  21  1   -290.11   1.8391    0.0          133.15    -1.0507   0.0        
  21  2   -151.97   0.5179    0.0          129.85    -0.5509   0.0        
  21  3   -142.13   -0.0782   0.0          295.24    -0.4104   0.0        
  21  4   1289.62   -1.3321   0.0          -210.24   0.3074    0.0        
  21  5   1909.55   -2.9423   0.0          -102.19   -0.2109   0.0        
  21  6   555.41    -2.2174   0.0042666    320.42    1.3941    -0.0041789 
  21  7   326.64    0.0       0.0          -27.07    0.0       0.0        
  21  8   -217.35   1.1158    0.0          -24.44    -0.5568   0.0        
  21  9   367.11    0.0       0.0          0.92      0.0       0.0        
  21  10  -1040.42  3.6728    0.0          633.92    -2.4097   0.0        
  21  12  159.48    -2.3995   0.0020583    -748.34   -5.8018   0.036716   
  21  15  -142.32   0.0       0.0          -99.14    0.0       0.0        
  21  17  1652.15   -5.0074   0.0          -756.71   1.131     0.0        
  21  18  106.57    0.0       0.0          -143.84   0.0       0.0        
  21  19  897.14    0.0       0.0          -168.99   0.0       0.0        
  21  20  -315.89   0.9131    0.0          311.58    -0.9206   0.0        
  21  21  0         0         0            0         0         0          
  21  22  -36.87    0.2392    0.0          46.95     -0.4153   0.0        
  21  23  49.99     -0.1517   0.0          50.86     -0.0487   0.0        
  21  24  3396.56   -18.1752  0.0          435.72    -1.96     0.0        
  21  25  472.69    -0.9976   0.0          -246.73   0.2628    0.0        
  21  27  -231.48   2.245     0.0          285.62    -1.7941   0.0        
  21  29  -109.88   0.0       0.0          6.8       0.0       0.0        
  21  31  169.98    -0.3465   0.0          -21.39    0.0065    0.0        
  21  32  -116.44   1.4565    0.0          53.13     -0.9666   0.0        
  21  34  102.17    -0.3202   0.0          -482.48   0.7006    0.0        
  21  35  -227.03   0.0       0.0          263.25    0.0       0.0        
  21  36  -179.97   0.0       0.0          315.26    0.0       0.0        
  21  38  -234.09   0.0       0.0          160.11    0.0       0.0        
  21  41  3.91      -0.1671   0.0          183.27    -0.2172   0.0        
  21  42  617.37    -2.317    0.0          -979.06   2.746     0.0        
  21  44  -21.54    0.9162    0.0          12.95     -0.6695   0.0        
  21  45  367.1     0.0       0.0          -391.04   0.0       0.0        
  21  47  102.8     -0.0879   0.0          -446.86   0.4276    0.0        
  21  48  -1017.26  3.0909    0.0          894.51    -2.9316   0.0        
  21  59  -207.31   0.0       0.0          484.36    0.0       0.0        
  21  76  40.16     -0.9151   0.0          -76.45    0.9335    0.0        
  21  83  -101.68   0.0       0.0          150.38    0.0       0.0        
  22  0   1042.84   -6.849    0.010254     -699.6    5.4279    -0.009189  
  22  1   229.81    0.0       0.0          -187.02   0.0       0.0        
  22  2   -22.83    -0.4436   0.0          75.6      0.4128    0.0        
  22  3   89.13     -0.5155   0.0          9.59      0.2394    0.0        
  22  4   1015.06   -0.2252   0.0          1389.82   -2.8459   0.0        
  22  5   792.56    0.0       0.0          -44.56    0.0       0.0        
  22  6   37.75     1.3459    0.0          -115.28   2.1193    0.0        
  22  8   323.6     -1.6601   0.0034167    446.34    -2.2309   0.0018892  
  22  12  1266.83   -2.8613   0.0          -558.05   1.1771    0.0        
  22  17  229.77    0.0       0.0          -306.97   0.0       0.0        
  22  18  177.0     0.0       0.0          20.47     0.0       0.0        
  22  20  28.59     -0.6151   0.00078305   44.5      0.0392    -0.00026975
  22  21  46.95     -0.4153   0.0          -36.87    0.2392    0.0        
  22  22  0         0         0            0         0         0          
  22  23  -250.5    0.6042    0.0          402.09    -1.0991   0.0        
  22  32  460.9     0.0       0.0          -308.83   0.0       0.0        
  22  34  22.32     0.0       0.0          -118.33   0.0       0.0        
  22  36  227.69    0.0       0.0          -93.92    0.0       0.0        
  22  41  -119.92   -0.0055   0.0          341.46    -0.5895   0.0        
  22  42  1416.43   -4.2597   0.0          -803.43   2.2731    0.0        
  22  45  -82.7     0.0       0.0          30.05     0.0       0.0        
  22  55  370.58    0.0       0.0          -10.47    0.0       0.0        
  23  0   -153.06   1.1513    -0.002505    257.36    -1.6832   0.0033128  
  23  1   -570.92   2.3215    0.0          388.4     -1.6075   0.0        
  23  2   -269.59   1.9216    -0.0030871   268.39    -1.8184   0.0028705  
  23  3   166.04    -0.5463   0.0          -127.11   0.2971    0.0        
  23  4   3468.76   -6.8797   0.0          536.31    -0.8087   0.0        
  23  5   2121.66   -2.8757   0.0          -48.62    -0.0192   0.0        
  23  6   1452.36   -3.3678   0.0          1380.75   -2.7429   0.0        
  23  7   1585.91   -1.7218   0.0          2521.53   27.3559   0.0        
  23  8   102.82    1.5665    -0.0018812   -154.97   0.578     -0.0014213 
  23  10  259.15    0.0345    0.0          38.89     -0.2833   0.0        
  23  11  450.76    -0.6088   0.0          -106.15   0.3475    0.0        
  23  12  378.79    -0.9524   0.0          -380.21   1.168     0.0        
  23  13  294.85    0.0152    0.0          -68.27    -0.3247   0.0        
  23  14  -42.1     0.0       0.0          111.27    0.0       0.0        
  23  15  -509.33   1.4746    0.0          -261.18   1.0309    0.0        
  23  16  1344.58   -1.7152   -4.6685e-05  3173.44   20.1634   -0.054557  
  23  17  723.95    0.1792    0.0          -159.73   -0.7966   0.0        
  23  18  -47.33    2.0651    0.0          51.9      -0.5853   0.0        
  23  19  148.71    2.0335    0.0          1154.67   -2.7982   0.0        
  23  20  -190.39   1.2997    0.0          162.1     -0.886    0.0        
  23  21  50.86     -0.0487   0.0          49.99     -0.1517   0.0        
  23  22  402.09    -1.0991   0.0          -250.5    0.6042    0.0        
  23  23  0         0         0            0         0         0          
  23  24  -185.41   6.0447    -0.039905    933.74    -6.6625   0.011186   
  23  25  438.45    -0.5617   0.0          -66.7     0.1141    0.0        
  23  26  3442.51   0.0       0.0          -290.82   0.0       0.0        
  23  27  21.02     1.157     0.0          51.11     -0.9574   0.0        
  23  29  886.96    0.3486    0.0          118.8     -0.8707   0.0        
  23  31  219.36    0.358     0.0          60.5      -0.4736   0.0        
  23  32  214.56    -1.3077   0.0          -1328.49  6.6931    0.0        
  23  34  317.97    0.7498    0.0          -41.82    -0.7709   0.0        
  23  35  933.26    0.0       0.0          -187.86   0.0       0.0        
  23  36  -269.86   0.0641    0.0          759.32    -0.9355   0.0        
  23  37  207.96    -0.6049   0.0          -109.44   0.0824    0.0        
  23  38  535.71    0.0719    0.0          -159.06   -0.1839   0.0        
  23  41  -59.04    0.653     0.0          49.24     -0.5087   0.0        
  23  42  282.83    0.7084    0.0          -131.02   -0.4775   0.0        
  23  44  62.41     -0.2215   0.00057988   3.12      -0.0306   -0.00025497
  23  45  -143.01   0.0       0.0          957.44    0.0       0.0        
  23  48  461.42    -0.2226   0.0025038    -191.7    0.4532    -0.0013078 
  23  50  -258.99   0.0       0.0          358.5     0.0       0.0        
  23  51  15.78     0.084     0.0          51.96     -0.6646   0.0        
  23  52  -158.67   0.917     0.0          234.35    -0.9326   0.0        
  23  53  622.78    0.0       0.0          119.82    0.0       0.0        
  23  54  -794.1    2.9082    0.0          724.17    -2.6004   0.0        
  23  55  515.1     0.0284    0.0          -74.63    0.1344    0.0        
  23  59  158.23    0.8419    0.0          69.56     -0.3408   0.0        
  23  60  -145.37   0.9883    0.0          5.96      -0.5825   0.0        
  23  75  792.7     -1.7069   0.0          -218.87   0.579     0.0        
  23  76  111.96    0.8538    0.0          7.3       -0.8306   0.0        
  23  79  -299.41   0.0       0.0          1865.3    0.0       0.0        
  23  80  -1144.73  0.0       0.0          321.14    0.0       0.0        
  23  81  1057.53   0.0       0.0          -49.49    0.0       0.0        
  23  83  27.91     0.386     0.0          -9.88     -0.3857   0.0        
  23  86  -9.1      -0.3517   0.0          -12.28    -0.0371   0.0        
  24  0   2557.77   -6.9014   0.0          2672.92   -16.8364  0.0        
  24  1   1139.93   -3.9021   0.0          -236.62   -2.6996   0.0        
  24  2   1977.16   -8.2115   0.018545     619.4     -1.2871   -0.028486  
  24  3   -124.41   -0.0975   0.0          -59.53    1.3667    0.0        
  24  4   844.03    27.934    0.0          -2352.57  16.8828   0.0        
  24  5   2166.83   15.6402   0.0          2881.05   -15.2352  0.0        
  24  6   591.6     -3.08     0.0          -1895.0   9.303     0.0        
  24  7   13426.9   0.0       0.0          2344.78   0.0       0.0        
  24  8   -13.07    -0.6389   0.0          32.27     0.514     0.0        
  24  10  -303.6    0.0       0.0          29.36     0.0       0.0        
  24  11  332.85    0.0       0.0          2040.09   0.0       0.0        
  24  12  -242.58   0.0798    0.0011737    49.05     -0.4437   0.00026171 
  24  13  7099.13   -17.3588  0.0          513.7     -7.6298   0.0        
  24  14  -694.66   1.9226    0.0          222.3     4.1534    0.0        
  24  15  -473.86   1.043     0.0          333.09    0.0777    0.0        
  24  16  13426.9   0.0       0.0          2344.78   0.0       0.0        
  24  18  -719.43   44.9234   0.0          -501.29   15.2279   0.0        
  24  19  374.57    0.0       0.0          -1276.77  0.0       0.0        
  24  20  -78.1     -0.2599   0.0          4431.72   -21.1473  0.0        
  24  21  435.72    -1.96     0.0          3396.56   -18.1752  0.0        
  24  23  933.74    -6.6625   0.011186     -185.41   6.0447    -0.039905  
  24  24  0         0         0            0         0         0          
  24  25  1248.93   -2.6419   0.0          5034.67   -20.754   0.0        
  24  26  626.97    0.0       0.0          110.1     0.0       0.0        
  24  32  57.72     0.0       0.0          1032.92   0.0       0.0        
  24  34  916.67    -2.2551   0.0          253.49    -1.3071   0.0        
  24  35  112.5     0.0       0.0          181.25    0.0       0.0        
  24  36  -323.22   0.0       0.0          -2115.25  0.0       0.0        
  24  37  604.73    0.0       0.0          1262.0    0.0       0.0        
  24  38  -287.39   1.1365    0.0          36.53     -3.659    0.0        
  24  41  1751.31   -4.0879   -0.0026182   2685.61   -16.7755  0.0011707  
  24  42  -549.69   0.7018    0.0          3705.15   -10.9242  0.0        
  24  44  2396.96   -5.6261   0.0          3082.14   -17.6127  0.0        
  24  48  240.7     0.8653    0.0          4118.74   -15.161   0.0        
  24  50  237.5     0.0       0.0          100.0     0.0       0.0        
  24  59  13426.9   0.0       0.0          2344.78   0.0       0.0        
  25  0   -374.74   2.987     -0.0061657   2330.94   -13.2964  0.021997   
  25  1   497.72    -2.0038   0.0          460.98    -0.6049   0.0        
  25  2   -138.18   2.0005    -0.0042637   436.78    -3.1285   0.0060325  
  25  3   4193.9    -27.3522  0.044562     -2624.9   18.3666   -0.030542  
  25  4   1300.18   -0.8627   -0.0039006   412.41    -3.2486   0.007204   
  25  5   579.66    1.7807    -0.0050101   96.88     -0.4838   0.00020416 
  25  6   882.44    -2.606    0.0          -568.15   2.634     0.0        
  25  8   -79.36    0.1858    0.0          9.63      -0.2294   0.0        
  25  10  79.48     0.2144    0.0          -65.23    -0.4344   0.0        
  25  12  331.65    -1.4815   0.0          -356.63   0.9557    0.0        
  25  18  -177.66   0.9418    0.0          125.93    -0.6946   0.0        
  25  19  385.08    0.0       0.0          -119.23   0.0       0.0        
  25  20  253.92    -0.6458   0.0          -130.96   0.241     0.0        
  25  21  -246.73   0.2628    0.0          472.69    -0.9976   0.0        
  25  23  -66.7     0.1141    0.0          438.45    -0.5617   0.0        
  25  24  5034.67   -20.754   0.0          1248.93   -2.6419   0.0        
  25  25  0         0         0            0         0         0          
  25  26  363.26    0.0       0.0          -369.29   0.0       0.0        
  25  27  158.07    3.1843    0.0          657.39    -2.2633   0.0        
  25  31  415.37    0.2842    0.0          2017.76   -6.3766   0.0        
  25  32  1097.58   -3.0246   0.0          -1140.77  3.4676    0.0        
  25  33  -100.51   0.0       0.0          197.84    0.0       0.0        
  25  36  -96.07    0.0       0.0          1385.39   0.0       0.0        
  25  38  611.97    0.0       0.0          -343.93   0.0       0.0        
  25  41  139.99    -0.6953   0.0          579.1     -0.3192   0.0        
  25  42  53.75     0.0       0.0          -47.09    0.0       0.0        
  25  46  324.62    -1.1828   0.0          11.44     0.7866    0.0        
  25  51  7.62      0.0       0.0          136.02    0.0       0.0        
  25  59  656.36    0.0       0.0          -230.85   0.0       0.0        
  25  83  30.56     0.0       0.0          274.19    0.0       0.0        
  26  0   952.1     -3.8152   0.0          3019.92   -2.8981   0.0        
  26  1   9513.89   0.0       0.0          31138.75  0.0       0.0        
  26  2   -336.11   -0.3527   0.0          1707.48   -0.0809   0.0        
  26  3   -146.56   1.6491    0.0          -2.81     6.9475    0.0        
  26  4   653.72    -0.7702   0.0          -881.33   71.3066   0.0        
  26  5   1337.48   -2.1071   0.0          155.45    0.062     0.0        
  26  6   -606.04   1.2196    0.0          133.15    4.3181    0.0        
  26  7   1009.42   0.0       0.0          136.86    0.0       0.0        
  26  8   -1056.4   1.3241    0.0          -108.19   9.9851    0.0        
  26  10  436.92    -3.1202   0.0          -5214.61  20.0452   0.0        
  26  12  -610.9    0.0       0.0          490.39    0.0       0.0        
  26  16  208.89    -1.1125   0.0          -11.87    1.4611    0.0        
  26  20  385.48    0.526     0.0          3396.36   -9.5587   0.0        
  26  23  -290.82   0.0       0.0          3442.51   0.0       0.0        
  26  24  110.1     0.0       0.0          626.97    0.0       0.0        
  26  25  -369.29   0.0       0.0          363.26    0.0       0.0        
  26  26  0         0         0            0         0         0          
  26  31  3337.57   0.0       0.0          422.5     0.0       0.0        
  26  32  -548.15   0.0       0.0          1024.68   0.0       0.0        
  26  34  177.27    0.0       0.0          -172.24   0.0       0.0        
  26  35  -423.04   0.0       0.0          902.29    0.0       0.0        
  26  41  3871.31   -11.5364  0.0          13569.05  -32.7188  0.0        
  27  0   67.17     -1.0682   0.0          40.27     1.325     0.0        
  27  1   53.0      -1.034    0.0          105.34    1.362     0.0        
  27  2   -153.35   0.6702    -0.0027076   2928.92   -18.2982  0.032265   
  27  3   -1820.64  11.0592   -0.020783    3464.85   81.8361   0.27395    
  27  4   1752.87   0.0       0.0          2765.94   0.0       0.0        
  27  5   4616.87   -2.9639   -0.027759    -203.51   3.8794    -0.0072342 
  27  6   2675.12   0.0       0.0          1731.98   0.0       0.0        
  27  7   9281.84   0.0       0.0          10119.64  0.0       0.0        
  27  8   569.31    -1.6986   0.0          1530.39   -2.5859   0.0        
  27  10  2313.36   -15.7877  0.02649      2306.48   -2.2155   -0.011756  
  27  12  247.99    -1.5101   2.5228e-05   -73.99    1.9664    -0.0005049 
  27  18  364.87    0.0       0.0          532.89    0.0       0.0        
  27  20  -173.59   0.0       0.0          407.36    0.0       0.0        
  27  21  285.62    -1.7941   0.0          -231.48   2.245     0.0        
  27  23  51.11     -0.9574   0.0          21.02     1.157     0.0        
  27  25  657.39    -2.2633   0.0          158.07    3.1843    0.0        
  27  27  0         0         0            0         0         0          
  27  31  242.9     -0.5617   0.0          222.24    -0.2435   0.0        
  27  36  -93.31    -0.1286   0.0          319.4     0.0342    0.0        
  27  41  27.18     -0.89     0.0          96.46     1.131     0.0        
  27  42  166.56    -1.0407   0.0          1.09      1.5927    0.0        
  27  44  29.11     -0.7328   0.0          220.69    0.3944    0.0        
  27  83  -145.93   0.0       0.0          318.1     0.0       0.0        
  28  0   -61.6     -0.0541   0.0          471.83    -0.7861   0.0        
  28  2   137.11    -0.3674   0.0          -69.08    0.2842    0.0        
  28  3   -504.97   2.0461    0.0          376.19    -1.2113   0.0        
  28  5   1311.37   -1.6729   0.0          108.09    -0.5203   0.0        
  28  6   3778.71   0.0       0.0          630.75    0.0       0.0        
  28  8   156.53    0.0       0.0          -78.99    0.0       0.0        
  28  9   -362.25   0.0       0.0          -422.25   0.0       0.0        
  28  11  29.91     0.0       0.0          117.27    0.0       0.0        
  28  12  72.4      0.0       0.0          -51.99    0.0       0.0        
  28  13  276.69    0.0       0.0          -220.03   0.0       0.0        
  28  18  233.24    0.0       0.0          -127.16   0.0       0.0        
  28  28  0         0         0            0         0         0          
  28  34  581.79    0.0       0.0          -391.38   0.0       0.0        
  28  38  362.17    0.0       0.0          -250.27   0.0       0.0        
  28  41  12.47     -0.4564   0.0          407.08    -0.2156   0.0        
  28  45  34.49     0.0       0.0          80.63     0.0       0.0        
  28  60  1226.89   -2.919    0.0          -677.06   1.4184    0.0        
  29  0   211.34    -1.1229   0.0          719.02    0.9195    0.0        
  29  1   388.06    -1.9355   0.0          171.67    5.288     0.0        
  29  2   -28.19    -0.1636   0.0          310.6     -0.1186   0.0        
  29  3   125.49    -0.7352   0.0          424.94    9.3058    0.0        
  29  4   255.16    1.0838    0.0          647.64    -1.4821   0.0        
  29  5   583.04    -1.6316   0.0          -269.47   1.9217    0.0        
  29  6   487.8     -1.8616   0.0          -214.92   4.0084    0.0        
  29  8   389.37    -0.553    0.0          145.86    -0.5953   0.0        
  29  9   -803.04   0.0       0.0          66.11     0.0       0.0        
  29  10  -166.05   0.0       0.0          161.66    0.0       0.0        
  29  12  -238.83   0.0       0.0          383.74    0.0       0.0        
  29  19  -38.2     0.0       0.0          235.81    0.0       0.0        
  29  20  -370.41   0.0       0.0          576.05    0.0       0.0        
  29  21  6.8       0.0       0.0          -109.88   0.0       0.0        
  29  23  118.8     -0.8707   0.0          886.96    0.3486    0.0        
  29  29  0         0         0            0         0         0          
  29  36  -144.58   0.0       0.0          1543.72   0.0       0.0        
  29  41  109.8     -0.7671   0.0          867.4     0.1618    0.0        
  29  43  778.78    0.0       0.0          -384.29   0.0       0.0        
  29  44  72.26     0.0       0.0          -87.32    0.0       0.0        
  29  76  -271.09   0.0       0.0          2555.83   0.0       0.0        
  29  83  -203.84   0.0       0.0          817.18    0.0       0.0        
  30  0   -241.49   0.2582    0.0          972.55    -0.3917   0.0        
  30  1   402.1     0.0       0.0          -5.53     0.0       0.0        
  30  2   -544.9    2.0913    0.0          1378.14   -3.5132   0.0        
  30  3   886.11    -2.2136   0.0          2604.86   -4.4807   0.0        
  30  4   114.91    1.3616    0.0          427.57    -1.93     0.0        
  30  5   697.69    -0.6599   0.0          -220.31   0.0438    0.0        
  30  6   -135.86   -0.3313   0.0          67.45     0.0471    0.0        
  30  7   -1657.62  3.9712    0.0          -981.15   2.7732    0.0        
  30  8   -133.42   1.2178    0.0          495.83    -1.7397   0.0        
  30  10  -461.18   1.963     0.0          858.89    -2.7274   0.0        
  30  16  195.34    0.7746    0.0          -130.31   0.2599    0.0        
  30  18  -9.18     1.099     0.0          380.1     -1.1223   0.0        
  30  19  143.39    0.0       0.0          -242.06   0.0       0.0        
  30  30  0         0         0            0         0         0          
  30  34  -100.86   0.092     0.0          -108.5    0.1069    0.0        
  30  38  485.08    0.0       0.0          -292.57   0.0       0.0        
  30  46  11.14     0.8931    0.0          99.44     -0.9771   0.0        
  30  59  -2434.21  7.1502    0.0          1174.12   -3.647    0.0        
  30  74  -975.5    2.4197    0.0          1964.99   5.1674    0.0        
  30  75  60.15     0.3575    0.0          -515.06   1.7993    0.0        
  31  0   231.2     -0.9521   0.0          500.72    -0.1323   0.0        
  31  2   117.69    -0.2878   0.0          80.93     0.2894    0.0        
  31  3   375.46    -0.681    0.0          176.43    -0.629    0.0        
  31  4   968.74    0.0       0.0          4397.54   0.0       0.0        
  31  5   1881.15   -3.7345   0.0          205.23    0.2456    0.0        
  31  6   2809.63   0.0       0.0          1318.0    0.0       0.0        
  31  8   -339.34   1.6802    0.0          432.82    -1.3119   0.0        
  31  9   285.69    0.0       0.0          191.64    0.0       0.0        
  31  10  121.52    0.0       0.0          0.79      0.0       0.0        
  31  12  685.28    0.0       0.0          -72.46    0.0       0.0        
  31  19  657.7     0.0       0.0          266.02    0.0       0.0        
  31  21  -21.39    0.0065    0.0          169.98    -0.3465   0.0        
  31  23  60.5      -0.4736   0.0          219.36    0.358     0.0        
  31  25  2017.76   -6.3766   0.0          415.37    0.2842    0.0        
  31  26  422.5     0.0       0.0          3337.57   0.0       0.0        
  31  27  222.24    -0.2435   0.0          242.9     -0.5617   0.0        
  31  31  0         0         0            0         0         0          
  31  32  -37.87    -0.4366   0.0          298.62    0.0727    0.0        
  31  41  631.27    -1.6164   0.0          221.32    0.1997    0.0        
  31  44  -516.09   1.7838    0.0          554.33    -1.6052   0.0        
  31  53  289.95    0.0       0.0          323.21    0.0       0.0        
  32  0   137.44    -1.7559   0.0020405    178.26    1.7971    -0.0030227 
  32  1   25.67     0.0       0.0          69.21     0.0       0.0        
  32  2   307.64    -1.5803   0.00079403   -171.89   0.4463    0.0018848  
  32  3   -136.59   -0.035    0.0          263.79    -0.458    0.0        
  32  4   1475.39   -1.4806   0.0          394.56    -0.8236   0.0        
  32  5   1055.75   0.0317    0.0          -51.29    -0.2269   0.0        
  32  6   -121.09   0.8834    0.0          998.54    -1.799    0.0        
  32  8   -241.49   0.2777    0.0          524.91    -0.8309   0.0        
  32  10  561.59    -1.7731   0.0          -349.84   1.3813    0.0        
  32  12  -444.76   0.0       0.0          719.14    0.0       0.0        
  32  17  -121.11   0.737     0.0          -80.91    -0.6851   0.0        
  32  18  920.06    0.0       0.0          -334.7    0.0       0.0        
  32  19  655.86    0.0       0.0          40.1      0.0       0.0        
  32  20  -16.95    -0.4286   0.0          37.68     0.3187    0.0        
  32  21  53.13     -0.9666   0.0          -116.44   1.4565    0.0        
  32  22  -308.83   0.0       0.0          460.9     0.0       0.0        
  32  23  -1328.49  6.6931    0.0          214.56    -1.3077   0.0        
  32  24  1032.92   0.0       0.0          57.72     0.0       0.0        
  32  25  -1140.77  3.4676    0.0          1097.58   -3.0246   0.0        
  32  26  1024.68   0.0       0.0          -548.15   0.0       0.0        
  32  31  298.62    0.0727    0.0          -37.87    -0.4366   0.0        
  32  32  0         0         0            0         0         0          
  32  34  -105.44   0.2154    0.0          -106.52   -0.1308   0.0        
  32  36  -364.06   0.0       0.0          572.17    0.0       0.0        
  32  40  549.91    -1.7055   0.0          60.62     -0.7018   0.0        
  32  41  25.78     -0.4237   0.0          214.43    0.2738    0.0        
  32  42  -186.4    0.0       0.0          265.42    0.0       0.0        
  32  44  43.09     -0.4089   0.0          -79.14    0.594     0.0        
  33  0   22.42     0.023     0.0          497.24    -0.9034   0.0        
  33  1   175.82    5.3428    0.0051961    423.52    -2.7549   0.0022164  
  33  2   -59.67    0.0       0.0          73.71     0.0       0.0        
  33  3   316.08    0.0       0.0          309.57    0.0       0.0        
  33  4   1220.43   -2.659    0.0          -1234.37  5.1469    0.0        
  33  5   926.52    -0.8568   0.0          53.82     -0.31     0.0        
  33  8   -284.9    7.8079    0.0          57.59     -1.3299   0.0        
  33  9   -163.08   0.0       0.0          986.13    0.0       0.0        
  33  10  31.02     -0.4937   0.0          -73.0     0.383     0.0        
  33  12  202.99    -0.7018   0.0          -117.96   0.1874    0.0        
  33  18  629.26    -0.5256   0.0          -26.47    -0.8055   0.0        
  33  25  197.84    0.0       0.0          -100.51   0.0       0.0        
  33  33  0         0         0            0         0         0          
  33  38  -336.86   9.6962    0.0          -3.25     -1.24     0.0        
  34  0   460.82    -2.1701   0.0          -498.67   3.6653    0.0        
  34  1   52.88     -1.0493   0.0          -237.28   2.4268    0.0        
  34  2   58.36     -0.6666   0.0          -17.89    0.7819    0.0        
  34  3   214.73    -0.9658   0.0          -5.87     0.6284    0.0        
  34  4   -350.93   1.2858    0.0          59.12     -0.5521   0.0        
  34  5   196.45    -0.7575   0.0          -222.9    0.1271    0.0        
  34  6   -361.72   0.07      0.0          55.26     -0.4555   0.0        
  34  8   1179.84   -4.0045   0.0          -1156.26  3.733     0.0        
  34  10  149.52    -0.1905   0.0          -49.6     -0.3743   0.0        
  34  12  -471.41   0.0       0.0          620.88    0.0       0.0        
  34  13  158.76    0.0       0.0          -157.6    0.0       0.0        
  34  18  -67.9     0.0       0.0          325.2     0.0       0.0        
  34  19  -376.15   0.6168    0.0          -296.06   -0.6339   0.0        
  34  20  -245.49   0.0       0.0          -87.94    0.0       0.0        
  34  21  -482.48   0.7006    0.0          102.17    -0.3202   0.0        
  34  22  -118.33   0.0       0.0          22.32     0.0       0.0        
  34  23  -41.82    -0.7709   0.0          317.97    0.7498    0.0        
  34  24  253.49    -1.3071   0.0          916.67    -2.2551   0.0        
  34  26  -172.24   0.0       0.0          177.27    0.0       0.0        
  34  28  -391.38   0.0       0.0          581.79    0.0       0.0        
  34  30  -108.5    0.1069    0.0          -100.86   0.092     0.0        
  34  32  -106.52   -0.1308   0.0          -105.44   0.2154    0.0        
  34  34  0         0         0            0         0         0          
  34  36  856.1     -3.4752   0.0          -2214.44  8.5047    0.0        
  34  38  -135.75   0.0841    0.0          230.69    -0.4981   0.0        
  34  44  -281.08   -0.088    0.0          -35.79    0.3782    0.0        
  34  48  203.2     0.0       0.0          -177.48   0.0       0.0        
  34  81  -1301.69  4.431     0.0          62.35     -0.9957   0.0        
  34  83  -364.64   1.3459    0.0          415.61    -1.385    0.0        
  35  0   157.11    -1.1171   0.0          1465.58   -0.9806   0.0        
  35  1   -1571.53  5.1153    0.0          4530.97   -13.9249  0.0        
  35  2   43.53     -0.815    0.0          21.76     2.7885    0.0        
  35  3   135.35    -1.0181   0.0          -18.72    0.9911    0.0        
  35  4   1232.81   -2.3232   0.0          179.75    0.7807    0.0        
  35  5   129.61    0.0       0.0          175.92    0.0       0.0        
  35  6   371.99    -1.3469   0.0          -704.1    6.0993    0.0        
  35  8   -185.43   0.0       0.0          115.26    0.0       0.0        
  35  10  -235.44   0.0       0.0          315.92    0.0       0.0        
  35  18  -104.5    0.0       0.0          188.74    0.0       0.0        
  35  20  -12.95    0.0       0.0          -87.03    0.0       0.0        
  35  21  263.25    0.0       0.0          -227.03   0.0       0.0        
  35  23  -187.86   0.0       0.0          933.26    0.0       0.0        
  35  24  181.25    0.0       0.0          112.5     0.0       0.0        
  35  26  902.29    0.0       0.0          -423.04   0.0       0.0        
  35  35  0         0         0            0         0         0          
  35  36  -309.25   0.0       0.0          4283.26   0.0       0.0        
  35  38  -198.85   0.0       0.0          178.21    0.0       0.0        
  35  83  -97.16    0.0       0.0          696.94    0.0       0.0        
  36  0   120.32    0.711     0.0          -106.73   -0.2841   0.0        
  36  1   172.57    2.8499    0.0          -277.98   -0.2458   0.0        
  36  2   179.0     0.8628    0.0013402    -168.39   -0.3422   7.0739e-06 
  36  3   1388.96   -2.6358   0.0          -501.55   0.5371    0.0        
  36  4   1983.18   -0.1857   -0.0063147   -3989.26  -6.2089   0.07468    
  36  5   2887.56   0.0       0.0          -87.81    0.0       0.0        
  36  7   1082.84   0.0       0.0          5860.39   0.0       0.0        
  36  8   -291.51   1.8846    0.0          62.64     -0.8136   0.0        
  36  9   2924.91   0.0       0.0          -644.7    0.0       0.0        
  36  10  -211.51   0.1827    0.0          -1776.98  10.7644   0.0        
  36  11  383.08    0.0       0.0          -250.44   0.0       0.0        
  36  12  -425.22   1.3205    0.0          -501.1    1.2324    0.0        
  36  17  -110.08   2.1903    0.0          50.53     -0.798    0.0        
  36  18  -132.14   3.0168    0.0          -87.13    -0.1347   0.0        
  36  19  709.6     3.176     0.0          974.75    -2.139    0.0        
  36  20  -27.68    2.3972    0.0          -73.54    -0.7297   0.0        
  36  21  315.26    0.0       0.0          -179.97   0.0       0.0        
  36  22  -93.92    0.0       0.0          227.69    0.0       0.0        
  36  23  759.32    -0.9355   0.0          -269.86   0.0641    0.0        
  36  24  -2115.25  0.0       0.0          -323.22   0.0       0.0        
  36  25  1385.39   0.0       0.0          -96.07    0.0       0.0        
