UNIFAC_parameters

-type
  modified

-list_of_main_groups
  0   CH2       [0]CH3 [1]CH2 [2]CH [3]C 
  31  41  356.6      0.0          0.0           -247.6     0.0          0.0         
  31  44  -7.465     -0.4151      0.0           439.73     -0.2619      0.0         
  32  0   210.5      -1.081       0.0           577.7      0.9384       0.0         
  32  1   -146.1     0.0          0.0           470.4      0.0          0.0         
  32  2   0.4086     -0.4601      0.0           331.6      0.3778       0.0         
  32  3   181.2      -1.081       0.0           157.9      1.408        0.0         
  32  4   616.5      -0.1457      0.0           738.4      -1.771       0.0         
  32  5   662.0      -1.903       0.0           -369.8     2.203        0.0         
  32  6   501.4      -1.939       0.0           -123.8     3.847        0.0         
  32  8   277.0      -1.357       0.0           -986.0     3.847        0.0         
  32  9   -214.8     0.0          0.0           -742.7     0.0          0.0         
  32  10  -136.3     0.0          0.0           80.68999   0.0          0.0         
  32  12  -299.6     0.0          0.0           513.7      0.0          0.0         
  32  21  778.78     0.0          0.0           -384.29    0.0          0.0         
  32  22  -390.6     0.0          0.0           666.0      0.0          0.0         
  32  23  106.3      0.0          0.0           -174.6     0.0          0.0         
  32  26  100.5      -0.8269      0.0           750.2      0.8165       0.0         
  32  32  0          0            0             0          0            0           
  32  39  -277.6     0.0          0.0           1168.0     0.0          0.0         
  32  44  96.59      -0.7691      0.0           846.7      0.2545       0.0         
  33  0   28.17      0.0          0.0           897.7      0.0          0.0         
  33  2   -93.18999  1.5036       -0.00141      -148.14    2.2658       -0.00353    
  33  3   1041.33    -5.2068      0.00717       1856.45    5.9959       -0.01862    
  33  4   -468.8     2.421        0.0           499.8      -2.41        0.0         
  33  5   -3.428     0.483        0.0           33.19      -0.2074      0.0         
  33  6   -368.8     0.7775       0.0           372.5      -0.9091      0.0         
  33  7   191.7      0.0          0.0           -309.0     0.0          0.0         
  33  8   -72.58     0.4909       0.0           478.5      -1.148       0.0         
  33  10  69.25      0.0          0.0           -72.07     0.0          0.0         
  33  17  -818.8     3.229        0.0           1268.0     -3.042       0.0         
  33  19  11.72      0.7004       0.0           506.6      -1.263       0.0         
  33  33  0          0            0             0          0            0           
  33  37  -228.4     0.0          0.0           -47.81     0.0          0.0         
  33  41  373.8      0.0          0.0           -231.6     0.0          0.0         
  33  46  -210.34    0.9103       0.0           106.79     -0.9536999   0.0         
  34  0   166.0      -0.7116      0.0           559.9      -0.3564      0.0         
  34  2   298.9      -0.8374      0.0           -82.28     0.5677       0.0         
  34  3   448.8      -0.9919      0.0           69.0       0.4317       0.0         
  34  4   774.7      0.0          0.0           838.8      0.0          0.0         
  34  5   1965.0     -3.858       0.0           180.5      0.3161       0.0         
  34  8   -182.0     0.7905       0.0           346.6      -0.7017      0.0         
  34  9   293.5      0.0          0.0           114.3      0.0          0.0         
  34  10  11.62      0.0          0.0           82.96      0.0          0.0         
  34  12  464.0      0.0          0.0           -104.8     0.0          0.0         
  34  20  780.71     0.0          0.0           146.06     0.0          0.0         
  34  23  -23.81     -0.09203999  0.0           132.7      -0.1183      0.0         
  34  24  -47.772    -0.009201    0.0           92.429     0.17437      0.0         
  34  26  186.4      -0.7294      0.0           49.51      0.6829       0.0         
  34  28  17.81      -0.2245      0.0           643.8      -0.7376      0.0         
  34  30  200.6      -0.228       0.0           212.4      -0.3692      0.0         
  34  34  0          0            0             0          0            0           
  34  35  -536.2     1.995        0.0           558.0      -1.924       0.0         
  35  0   -62.08     -0.3658      0.0           527.7      -0.499       0.0         
  35  1   160.4      -0.5148      0.0           -19.82     0.5941       0.0         
  35  2   187.5      -0.9020001   0.0           -248.2     1.214        0.0         
  35  3   -156.7     0.1221       0.0           277.0      -0.5955      0.0         
  35  4   1439.0     -1.673       0.0           699.7      -1.767       0.0         
  35  5   648.8      0.8050001    0.0           28.95      -0.3303      0.0         
  35  6   -17.99     0.0          0.0           822.2      0.0          0.0         
  35  8   319.69     -1.4362      0.0           -717.76    2.9431       0.0         
  35  10  248.3      -1.198       0.0           -386.3     1.892        0.0         
  35  13  -186.4     0.0          0.0           265.42     0.0          0.0         
  35  18  -763.19    0.603        0.0           -713.65    1.9191       0.0         
  35  19  362.6      0.0          0.0           -211.2     0.0          0.0         
  35  20  753.21     0.0          0.0           -18.328    0.0          0.0         
  35  22  -92.68     -0.01307     0.0           128.8      -0.2077      0.0         
  35  23  96.4       -0.776       0.0           -139.6     1.022        0.0         
  35  25  -364.76    0.0          0.0           599.82     0.0          0.0         
  35  26  -1360.0    7.402        0.0           203.2      -1.328       0.0         
  35  27  981.5      0.0          0.0           -69.88     0.0          0.0         
  35  28  121.4      0.05397      0.0           9.258      -0.1079      0.0         
  35  29  81.44501   0.0          0.0           505.4      0.0          0.0         
  35  34  558.0      -1.924       0.0           -536.2     1.995        0.0         
  35  35  0          0            0             0          0            0           
  35  37  -83.7      0.1436       0.0           -116.7     -0.06775     0.0         
  35  43  -378.1     2.56         0.0           13.78      -0.936       0.0         
  35  44  -122.5     0.0913       0.0           476.9      -0.61        0.0         
  35  51  2459.01    0.0          0.0           -271.226   0.0          0.0         
  36  0   -22.04     -0.1018      0.0           477.5      -0.6581      0.0         
  36  1   -197.06    1.8723       -0.0027       642.27     -3.8641      0.0055      
  36  4   1255.0     -2.538       0.0           -148.9     1.034        0.0         
  36  8   -481.2     9.604        0.0           -62.43     -0.8977      0.0         
  36  9   -93.066    0.0          0.0           236.6      0.0          0.0         
  36  12  169.27     0.0          0.0           -137.87    0.0          0.0         
  36  19  -1428.0    7.698        0.0           11.65      -1.229       0.0         
  36  28  132.2      0.0          0.0           -70.24     0.0          0.0         
  36  36  0          0            0             0          0            0           
  36  41  1025.0     0.0          0.0           -416.5     0.0          0.0         
  37  0   477.1      -2.175       0.0           -547.5     3.457        0.0         
  37  1   154.0      -1.303       0.0           -174.6     1.96         0.0         
  37  2   -345.6     1.545        0.0           347.6      -1.43        0.0         
  37  3   178.6      -0.7113      0.0           88.93      0.2236       0.0         
  37  4   -452.3     1.956        0.0           190.4      -1.2         0.0         
  37  5   145.0      -0.6343      0.0           -185.9     0.03906      0.0         
  37  6   -370.8     0.1043       0.0           117.0      -0.611       0.0         
  37  8   38.06      -0.5189      0.0           -76.87     0.5372       0.0         
  37  10  -337.1     0.8843       0.0           296.8      -1.264       0.0         
  37  23  -39.45     -0.8556      0.0           -178.3     0.7426       0.0         
  37  24  -322.46    -0.020828    0.0           67.069     0.23965      0.0         
  37  26  -60.89     -0.6321      0.0           325.2      0.4405       0.0         
  37  31  -360.0     0.0          0.0           467.1      0.0          0.0         
  37  33  -47.81     0.0          0.0           -228.4     0.0          0.0         
  37  35  -116.7     -0.06775     0.0           -83.7      0.1436       0.0         
  37  37  0          0            0             0          0            0           
  37  41  -133.35    0.1022       0.0           221.74     -0.5021      0.0         
  37  47  -3.44708   0.0          0.0           -72.16901  0.0          0.0         
  38  0   -291.9     0.0          0.0           1662.0     0.0          0.0         
  38  1   -113.8     0.0          0.0           179.7      0.0          0.0         
  38  4   1072.0     -1.248       0.0           1117.0     -2.196       0.0         
  38  5   135.9      0.0          0.0           164.0      0.0          0.0         
  38  6   276.9      -0.9948      0.0           419.8      2.436        0.0         
  38  10  503.5      -1.792       0.0           -92.12     0.9031       0.0         
  38  19  -144.7     0.0          0.0           267.1      0.0          0.0         
  38  26  -194.9     0.0          0.0           902.0      0.0          0.0         
  38  38  0          0            0             0          0            0           
  38  39  -74.88     0.0          0.0           1004.0     0.0          0.0         
  38  41  -110.34    0.0          0.0           97.36      0.0          0.0         
  39  0   3.202      -0.6894      0.0           334.5      0.009102     0.0         
  39  1   -300.6     -0.09576     0.0           967.9      -0.03862     0.0         
  39  2   1887.0     -8.707001    0.007813      602.1      -7.798       0.01966     
  39  3   -115.9     -0.02925     0.0           234.2      -0.2311      0.0         
  39  4   959.3      0.0          0.0           439.4      0.0          0.0         
  39  5   2421.0     0.0          0.0           -43.88     0.0          0.0         
  39  8   -153.4     3.143        0.0           64.01      -1.077       0.0         
  39  9   945.6      0.0          0.0           -43.56     0.0          0.0         
  39  10  -320.0     1.052        0.0           -201.4     0.5487       0.0         
  39  11  -479.1     0.8031       0.0           745.4      -0.622       0.0         
  39  12  -326.4     0.24         0.0           -422.7     2.23         0.0         
  39  13  321.62     -4.9963      0.013871      713.9      -2.7759      0.00091722  
  39  19  -19.1      1.195        0.0           61.96      -0.4161      0.0         
  39  20  283.64     1.5491       0.0           -447.95    1.5141       0.0         
  39  22  -207.3     0.0          0.0           280.0      0.0          0.0         
  39  23  -135.9     0.0          0.0           160.7      0.0          0.0         
  39  24  185.82     0.0          0.0           -139.0     0.0          0.0         
  39  25  -199.87    0.0          0.0           325.81     0.0          0.0         
  39  26  -134.4     -0.3226      0.0           220.6      0.3756       0.0         
  39  28  108.4      0.0          0.0           159.0      0.0          0.0         
  39  30  319.4      0.03419      0.0           -93.31     -0.1286      0.0         
  39  32  1168.0     0.0          0.0           -277.6     0.0          0.0         
  39  38  1004.0     0.0          0.0           -74.88     0.0          0.0         
  39  39  0          0            0             0          0            0           
  39  41  967.74     0.0          0.0           -306.22    0.0          0.0         
  39  43  -211.1     0.0          0.0           516.5      0.0          0.0         
  39  44  -24.82     -0.5324      0.0           81.56      0.7293       0.0         
  40  0   -160.3     -0.0108      0.0           468.5      -1.042       0.0         
  40  1   -139.5     0.9076       0.0           141.1      -0.3025      0.0         
  40  2   -1367.0    7.883        -0.007754     808.0      -5.331       0.006077    
  40  3   -13.15     0.001763     0.0           -172.2     0.2257       0.0         
  40  4   1253.0     0.0          0.0           848.6      0.0          0.0         
  40  5   1235.0     0.0          0.0           -99.57999  0.0          0.0         
  40  12  -528.8     2.822        0.0           155.7      -1.578       0.0         
  40  13  -22.572    0.0          0.0           -7.56      0.0          0.0         
  40  15  904.1      0.0          0.0           -330.2     0.0          0.0         
  40  16  35.16      0.09722999   0.0           -7.532001  -0.8077      0.0         
  40  18  -1052.5    1.6854       0.0027        197.95     -0.3316      -0.0004     
  40  26  -98.98     -0.02128     0.0           197.4      -0.4858      0.0         
  40  40  0          0            0             0          0            0           
  40  41  190.06     0.0          0.0           -229.97    0.0          0.0         
  40  42  -57.38     0.0          0.0           110.4      0.0          0.0         
  40  44  112.7      -0.4103      0.0           21.04      -0.1288      0.0         
  41  0   151.0      -0.9023      0.0           406.2      0.6525       0.0         
  41  1   -152.2     0.0          0.0           388.4      0.0          0.0         
  41  2   58.76      -0.6263      0.000668      -81.68999  1.1229       -0.00105    
  41  3   64.28      -0.5839      0.0           444.29     0.1947       0.0         
  41  4   -366.4     1.129        0.0           1036.0     -2.995       0.0         
  41  5   -269.7     1.732        0.0           101.2      -1.078       0.0         
  41  6   -121.8     -0.6029      0.0           -494.2     2.826        0.0         
  41  8   1955.5     -10.0        0.011386      80.79201   -3.702       0.011586    
  41  9   -225.3     0.0          0.0           2371.0     0.0          0.0         
  41  10  16.69      -0.5966      0.0           96.77      0.4827       0.0         
  41  11  -285.5     0.0          0.0           580.3      0.0          0.0         
  41  13  53.871     -0.67747     0.0           -54.26     1.0612       0.0         
  41  14  -112.76    0.0          0.0           162.14     0.0          0.0         
  41  15  -230.55    0.0          0.0           -88.49     0.0          0.0         
  41  16  -311.9     0.0          0.0           965.0      0.0          0.0         
  41  17  650.7      0.0          0.0           -391.9     0.0          0.0         
  41  19  -160.48    1.0644       0.0           57.08      -0.7417      0.0         
  41  20  93.773     0.0          0.0           -421.21    0.0          0.0         
  41  21  -310.13    0.0          0.0           -367.48    0.0          0.0         
  41  22  -59.29     0.0          0.0           -70.45     0.0          0.0         
  41  23  75.45      0.0          0.0           -147.64    0.0          0.0         
  41  26  -168.4     -0.123       0.0           512.7      0.02702      0.0         
  41  27  472.49     -0.5503      0.0           -12.71     -0.4758      0.0         
  41  28  -340.9     0.0          0.0           606.9      0.0          0.0         
  41  31  -247.6     0.0          0.0           356.6      0.0          0.0         
  41  33  -231.6     0.0          0.0           373.8      0.0          0.0         
  41  36  -416.5     0.0          0.0           1025.0     0.0          0.0         
  41  37  221.74     -0.5021      0.0           -133.35    0.1022       0.0         
  41  38  97.36      0.0          0.0           -110.34    0.0          0.0         
  41  39  -306.22    0.0          0.0           967.74     0.0          0.0         
  41  40  -229.97    0.0          0.0           190.06     0.0          0.0         
  41  41  0          0            0             0          0            0           
  41  44  141.2      -0.8783      0.0           666.5      -0.1555      0.0         
  41  47  -18.3768   -0.450261    0.0           -2.27584   0.601128     0.0         
  42  0   -484.3     2.467        0.0           342.0      -1.679       0.0         
  42  2   419.04     -0.1703      0.0           123.26     -0.6133      0.0         
  42  3   153.32     0.0          0.0           29.57      0.0          0.0         
  42  40  110.4      0.0          0.0           -57.38     0.0          0.0         
  42  42  0          0            0             0          0            0           
  42  44  165.6      0.0          0.0           -109.0     0.0          0.0         
  43  0   -314.6     1.287        0.0           1312.0     -3.643       0.0         
  43  1   698.5      -2.159       0.0           -339.8     1.297        0.0         
  43  2   670.8      -1.807       0.0           -126.2     0.386        0.0         
  43  3   -736.8     3.332        0.0           2303.0     -6.346       0.0         
  43  4   703.4      -1.383       0.0           403.8      -0.9346      0.0         
  43  5   678.1      -1.335       0.0           308.7      -1.175       0.0         
  43  6   808.4      -2.929       0.0           676.0      -0.9909      0.0         
  43  8   -148.3     0.0          0.0           64.21      0.0          0.0         
  43  10  3.924      -1.174       0.0           -338.8     1.837        0.0         
  43  19  26.8       0.0          0.0           -75.67     0.0          0.0         
  43  20  218.974    -0.8061      0.0           -271.176   1.4107       0.0         
  43  35  13.78      -0.936       0.0           -378.1     2.56         0.0         
  43  39  516.5      0.0          0.0           -211.1     0.0          0.0         
  43  43  0          0            0             0          0            0           
  43  44  683.3      6.321        0.0           865.0      -2.89        0.0         
  44  0   170.9      -0.8062      0.001291      -117.1     0.5481       -0.00098    
  44  1   60.2       0.1565       0.0           2.406      -0.1882      0.0         
  44  2   -2.619     1.094        -0.001557     134.6      -1.231       0.001488    
  44  3   191.5      -0.5561      0.0           -107.1     0.2564       0.0         
  44  4   2601.0     -1.25        -0.006309     3121.0     -13.69       0.01446     
  44  5   2540.7     -3.5236      0.0           68.972     -0.41997     0.0         
  44  6   1632.9     -2.8719      0.003455      274.37     -0.5861      -0.00030011 
  44  7   3630.0     -6.23        0.0           391.2      -0.8799      0.0         
  44  8   364.423    2.1022       -0.004653     437.739    -2.7983      0.00364     
  44  9   1161.0     -0.5724      0.0           716.7      -1.516       0.0         
  44  10  460.8      -0.06206     4.1e-05       374.1      -1.976       0.001682    
  44  11  509.0      -0.2248      0.0           227.6      -0.7762      0.0         
  44  12  -214.1     1.134        0.0           397.0      -1.379       0.0         
  44  13  242.49     -0.038323    0.0           20.834     -0.34718     0.0         
  44  14  621.9      0.258        0.0           124.3      -1.147       0.0         
  44  15  1248.0     -2.79        0.0           -131.9     -0.007369    0.0         
  44  16  -198.32    1.452        0.0           324.15     -1.4264      0.0         
  44  17  1091.0     -0.2657      0.0           1371.0     -3.323       0.0         
  44  18  -5894.1    13.088       0.0           268.23     -1.4137      0.0         
  44  19  1336.0     -3.395       0.004586      256.2      -1.526       0.001118    
  44  20  578.3      1.493        0.0           1060.0     -2.822       0.0         
  44  22  370.6      -0.322       0.0           -31.42     -0.248       0.0         
  44  23  224.4      -0.1399      0.0           10.7       -0.2702      0.0         
  44  24  183.79     -0.15182     0.0           -61.922    -0.059442    0.0         
  44  25  -69.60101  -0.4274      0.0           289.08     -0.5852      0.0         
  44  26  60.78      0.024262     0.0           -37.183    -0.047827    0.0         
  44  27  223.782    -0.5826      0.0           207.16     -1.2206      0.0         
  44  28  522.9      -0.2485      0.0           119.3      -0.5691      0.0         
  44  29  2600.0     -4.8         0.0           2004.0     -4.5         0.0         
  44  30  92.4       1.191        0.0           29.45      -0.9194      0.0         
  44  31  439.73     -0.2619      0.0           -7.465     -0.4151      0.0         
  44  32  846.7      0.2545       0.0           96.59      -0.7691      0.0         
  44  35  476.9      -0.61        0.0           -122.5     0.0913       0.0         
  44  39  81.56      0.7293       0.0           -24.82     -0.5324      0.0         
  44  40  21.04      -0.1288      0.0           112.7      -0.4103      0.0         
  44  41  666.5      -0.1555      0.0           141.2      -0.8783      0.0         
  44  42  -109.0     0.0          0.0           165.6      0.0          0.0         
  44  43  865.0      -2.89        0.0           683.3      6.321        0.0         
  44  44  0          0            0             0          0            0           
  44  45  298.46     -0.6823      0.0           499.59     -0.8158      0.0         
  44  46  2187.67    -1.057       0.0           165.66     -0.9151      0.0         
  44  47  -49.6851   3.86633      0.0           159.179    -1.11479     0.0         
  44  48  499.19     0.5131       0.0           148.66     -1.0328      0.0         
  44  49  313.43     0.0911       0.0           -30.564    -0.2455      0.0         
  44  51  -581.16    4.1194       0.0           660.47     -2.0132      0.0         
  44  52  373.49     0.0647       0.0           75.45      -0.6572      0.0         
  44  53  509.274    -0.533745    0.0           -108.172   -0.132539    0.0         
  44  54  -883.9302  4.0287       0.0           360.0808   -1.37211     0.0         
  44  55  493.7747   -4.10779     0.0119213     986.9591   -2.85003     0.0018563   
  44  56  -501.6695  1.6261       0.0           -935.6061  4.67403      0.0         
  44  57  -381.9636  -3.00577     0.0076136     2358.513   -1.30922     0.0137839   
  44  58  -1078.495  3.65154      0.0           1039.753   -3.51543     0.0         
  44  59  1654.642   -4.24837     0.0           -171.2349  0.62135      0.0         
  44  60  246.348    -1.9006      0.0           1120.89    -3.1028      0.0         
  44  61  449.5142   2.1727       0.0360498     4258.272   0.34026      -0.029654   
  13  0   186.71     -1.3546      0.0024016     79.507     0.70892      -0.0020983  
  13  1   1182.6     -5.0         0.0037455     -322.1     -0.20367     0.004517    
  13  2   47.23      0.64039      0.0           -26.852    -0.44215     0.0         
  13  3   199.48     0.033695     0.0           -26.486    -0.29519     0.0         
  13  4   -238.36    5.0          -0.008186501  401.89     -0.43627     -0.002004   
  13  5   952.24     -3.3287      0.0053598     -308.7     1.7454       -0.00335    
  13  6   717.485    -1.48515     -7.44e-14     -75.7467   -0.98514     0.0033318   
  13  8   80.038     -0.10124     0.0           -62.857    0.2898       0.0         
  13  10  36.948     0.0          0.0           -28.231    0.0          0.0         
  13  12  561.14     -0.7058      0.0           -124.33    -0.29398     0.0         
  13  13  0          0            0             0          0            0           
  13  14  182.58     0.0          0.0           -143.07    0.0          0.0         
  13  15  295.07     0.0          0.0           -186.98    0.0          0.0         
  13  18  -1269.7    2.6335       0.0           -250.25    0.3811       0.0         
  13  19  56.754     0.89781      0.0           -28.653    -0.48152     0.0         
  13  20  -140.77    0.309        0.0           720.45     -1.5187      0.0         
  13  22  70.075     -1.149       0.0           -325.77    2.0412       0.0         
  13  23  -358.57    1.3307       0.0           108.83     -0.86059     0.0         
  13  24  -523.96    0.4945       0.0           1414.0     -2.8776      0.0         
  13  26  -131.87    -0.014204    0.0           190.45     0.012716     0.0         
  13  27  2991.9     -9.3959      0.0           96.855     -1.2993      0.0         
  13  28  -47.089    0.0          0.0           53.75      0.0          0.0         
  13  30  1.0902     1.5927       0.0           166.56     -1.0407      0.0         
  13  35  265.42     0.0          0.0           -186.4     0.0          0.0         
  13  39  713.9      -2.7759      0.00091722    321.62     -4.9963      0.013871    
  13  40  -7.56      0.0          0.0           -22.572    0.0          0.0         
  13  41  -54.26     1.0612       0.0           53.871     -0.67747     0.0         
  13  44  20.834     -0.34718     0.0           242.49     -0.038323    0.0         
  13  51  19.221     0.4413       0.0           117.208    -0.3946      0.0         
  13  54  -617.0431  2.40181      0.0           -323.6833  -0.13058     0.0         
  13  55  826.0889   -0.93908     0.0           -450.7675  0.94786      0.0         
  13  57  580.1045   -2.24427     -0.0080098    4927.307   -0.63511     -0.0351738  
  13  58  277.9974   0.25973      0.0           122.9861   -1.96464     0.0         
  13  59  -312.4461  1.126        0.0           186.7351   -0.9786      0.0         
  24  0   -44.069    0.027778     0.0           164.25     -0.26834     0.0         
  24  1   -174.41    0.0          0.0           389.28     0.0          0.0         
  24  2   -201.52    -0.068774    0.0           380.02     -0.23326     0.0         
  24  3   -248.3     0.25471      0.0           297.73     -0.24204     0.0         
  24  4   2985.8     -6.227       0.0           -32.643    -0.010434    0.0         
  24  5   4519.3     -19.456      0.025981      -242.6     0.29562      -9.01e-05   
  24  6   -523.8     3.158        0.0           509.3      -0.29        0.0         
  24  8   945.14     -3.8168      0.0045351     -497.98    0.79715      0.00029817  
  24  10  966.35     -2.1861      0.0           -579.11    0.9455       0.0         
  24  11  -597.09    2.5295       0.0           260.64     -1.2868      0.0         
  24  12  1368.0     -2.6254      0.0           -515.93    0.3835       0.0         
  24  13  1414.0     -2.8776      0.0           -523.96    0.4945       0.0         
  24  16  -1035.8    3.078        0.0           -420.24    0.26315      0.0         
  24  18  -1646.8    2.7237       0.0           -516.31    1.6943       0.0         
  24  19  -642.44    2.8574       0.0           237.42     -1.2928      0.0         
  24  20  -386.93    2.3961       0.0           508.72     -1.4005      0.0         
  24  22  -175.29    0.32745      0.0           207.12     -0.43964     0.0         
  24  23  -1.6641    -0.37825     0.0           7.3664     0.40456      0.0         
  24  24  0          0            0             0          0            0           
  24  26  14.947     -0.11086     0.0           22.779     0.042145     0.0         
  24  27  4235.3     -16.954      0.0           -27.161    0.611        0.0         
  24  30  40.987     1.1526       0.0           89.744     -1.0122      0.0         
  24  34  92.429     0.17437      0.0           -47.772    -0.009201    0.0         
  24  37  67.069     0.23965      0.0           -322.46    -0.020828    0.0         
  24  39  -139.0     0.0          0.0           185.82     0.0          0.0         
  24  44  -61.922    -0.059442    0.0           183.79     -0.15182     0.0         
  24  51  184.792    0.0          0.0           -76.1382   0.0          0.0         
  45  0   -249.85    1.7054       0.0           677.32     -2.0066      0.0         
  45  1   -734.87    3.3463       0.0           491.23     -1.8285      0.0         
  45  2   -258.12    1.4084       0.0           313.79     -1.1552      0.0         
  45  3   763.57     -1.3961      0.0           72.26      -0.1919      0.0         
  45  4   -516.99    2.1888       0.0           1201.3     -4.6803      0.0         
  45  6   -588.21    0.9707       0.0           659.22     -1.8841      0.0         
  45  44  499.59     -0.8158      0.0           298.46     -0.6823      0.0         
  45  45  0          0            0             0          0            0           
  45  49  -1423.7    3.9162       0.0           1738.5     -3.9729      0.0         
  46  0   189.911    -0.9413      0.0           3150.86    -3.1003      0.0         
  46  1   92.7       -0.8135      0.0           673.2271   1.9523       0.0         
  46  2   160.13     -1.3578      0.001331      1083.63    0.9144       -0.002141   
  46  3   340.91     -1.008       0.0           1696.96    -0.7064      0.0         
  46  4   1460.82    -5.962       0.004691      186.24     -3.1349      0.007737    
  46  5   -52.69     -0.7465      0.0           -119.08    0.9938       0.0         
  46  6   -649.31    1.3487       -0.001586     934.67     -4.4232      0.006054    
  46  8   141.01     -0.9829      0.0           502.1      0.3401       0.0         
  46  10  32.71      -0.8641      0.0           758.13     -0.2593      0.0         
  46  14  -293.93    0.0          0.0           413.11     0.0          0.0         
  46  15  -196.23    -0.0511      0.0           444.67     0.8351       0.0         
  46  16  -66.61     -0.696       0.0           -729.5     6.2811       0.0         
  46  17  -2476.18   10.9894      -0.009617     1271.42    -6.4373      0.006451    
  46  18  -2250.64   5.4638       -0.00015      489.93     -0.5591      -0.00102    
  46  20  -0.29      0.0          0.0           -369.31    0.0          0.0         
  46  33  106.79     -0.9536999   0.0           -210.34    0.9103       0.0         
  46  44  165.66     -0.9151      0.0           2187.67    -1.057       0.0         
  46  46  0          0            0             0          0            0           
  46  47  -188.913   0.0          0.0           308.235    0.0          0.0         
  46  48  -91.65     -0.3411      0.0           117.57     0.7114       0.0         
  50  0   -41.0      0.0          0.0           269.67     0.0          0.0         
  50  1   57.86      0.0          0.0           9.389999   0.0          0.0         
  50  2   -260.22    0.0          0.0           392.56     0.0          0.0         
  50  3   102.04     0.0          0.0           164.05     0.0          0.0         
  50  4   700.05     0.2237       -0.00244      495.28     -2.6496      0.00159     
  50  5   524.52     0.4314       -0.00166      137.95     -1.4112      0.00172     
  50  6   952.57     -0.8437      -0.0048       499.44     -6.6553      0.01656     
  50  50  0          0            0             0          0            0           
  50  51  912.2161   -2.02314     0.0           -604.897   1.04748      0.0         
  52  0   -0.067     -0.3935      4e-05         407.47     -0.2037      -0.00016    
  52  1   298.55     -1.4153      0.0           -456.08    2.4334       0.0         
  52  2   -358.06    3.6831       -0.00782      849.08     -6.5044      0.01219     
  52  3   562.34     -3.4373      0.00633       558.08     0.565        -0.00331    
  52  44  75.45      -0.6572      0.0           373.49     0.0647       0.0         
  52  51  -9.63211   0.555403     -6.5e-05      125.526    0.289226     -0.000969   
  52  52  0          0            0             0          0            0           
  51  0   438.76     -1.2256      0.0           1058.31    -1.1856      0.0         
  51  1   -65.66     0.0          0.0           775.56     0.0          0.0         
  51  2   562.72     -2.4316      0.00242       -522.32    3.8856       -0.004212   
  51  3   1661.26    -8.697001    0.01424       -307.42    4.1819       -0.007723   
  51  4   942.22     -2.3183      0.001188      34.94      1.0075       -0.002547   
  51  5   1683.48    -8.003099    0.01159       166.42     0.994        -0.003346   
  51  6   652.86     -1.8013      0.0           -302.93    0.5975       0.0         
  51  10  1915.2     -9.9994      0.0126        -1336.2    6.7742       -0.0082     
  51  12  1163.91    -7.1332      0.00839       -209.209   -0.470423    0.006918    
  51  13  117.208    -0.3946      0.0           19.221     0.4413       0.0         
  51  14  14.9127    0.0          0.0           190.882    0.0          0.0         
  51  15  1667.89    -7.58704     0.008006      1178.79    -9.99911     0.020758    
  51  16  -1780.41   5.71975      -0.00165      2662.02    -13.9855     0.017738    
  51  19  180.813    -0.0641231   0.0           -50.8443   -0.025287    0.0         
  51  22  -313.202   0.4139       0.0           842.486    -1.8434      0.0         
  51  23  -229.081   0.0          0.0           262.138    0.0          0.0         
  51  24  -76.1382   0.0          0.0           184.792    0.0          0.0         
  51  25  157.634    0.0          0.0           401.698    0.0          0.0         
  51  26  261.15     -0.8815      0.0           120.59     1.2816       0.0         
  51  35  -271.226   0.0          0.0           2459.01    0.0          0.0         
  51  44  660.47     -2.0132      0.0           -581.16    4.1194       0.0         
  51  50  -604.897   1.04748      0.0           912.2161   -2.02314     0.0         
  51  51  0          0            0             0          0            0           
  51  52  125.526    0.289226     -0.000969     -9.63211   0.555403     -6.5e-05    
  51  53  200.04     0.1979       -0.0016       742.31     -4.1234      0.0078      
  54  0   77.7793    0.83298      0.0           70.38      0.24511      0.0         
  54  1   1753.135   -3.112       0.0           -44.3408   -0.65212     0.0         
  54  2   -223.7499  0.2781       0.0           277.4415   -0.1843      0.0         
  54  3   365.3965   -1.20387     -0.0007792    930.7075   -4.30401     0.007841    
  54  4   147.0663   2.08434      0.0           292.6468   -1.59145     0.0         
  54  5   152.7192   2.17856      -0.0098745    -704.2285  -1.26236     0.0149627   
  54  6   151.31     -3.00895     0.0019814     659.2109   -0.59252     0.0451602   
  54  8   958.3726   -4.73012     0.0047161     173.4451   -5.52695     0.0160979   
  54  13  -323.6833  -0.13058     0.0           -617.0431  2.40181      0.0         
  54  44  360.0808   -1.37211     0.0           -883.9302  4.0287       0.0         
  54  54  0          0            0             0          0            0           
  54  55  -103.0519  -1.42845     0.0094424     283.1673   -5.14586     0.0208006   
  54  57  -107.3735  -3.90856     0.0005537     1094.895   -4.10982     2.63e-05    
  54  59  133.3952   -2.64806     -0.0025991    -591.0368  0.45605      -0.0035024  
  54  61  -113.0145  -1.48378     0.0           -35.932    -1.52136     0.0         
  54  62  4542.127   0.85207      -0.0518203    -4116.333  -1.71395     -0.0073933  
  55  0   996.5333   -5.48462     0.0095873     1260.02    -4.55446     0.0067607   
  55  1   -1213.93   5.14012      0.0           566.2915   -0.14057     0.0         
  55  2   20.2719    -0.33187     0.0025793     825.9189   -4.35541     0.0085572   
  55  3   -134.6708  1.38462      0.0           -313.9384  2.06128      0.0         
  55  4   -792.988   3.87681      0.0           1026.29    -3.17777     0.0         
